Using device: cpu

Running batch size: 16
Epoch 162: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1196, Val Acc: 0.9840
Epoch 163: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1196, Val Acc: 0.9840
Epoch 164: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1197, Val Acc: 0.9840
Epoch 165: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1197, Val Acc: 0.9840
Epoch 166: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1198, Val Acc: 0.9840
Epoch 167: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1198, Val Acc: 0.9840
Epoch 168: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1199, Val Acc: 0.9840
Epoch 169: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1199, Val Acc: 0.9840
Epoch 170: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1199, Val Acc: 0.9841
Epoch 171: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1200, Val Acc: 0.9841
Epoch 172: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1200, Val Acc: 0.9841
Epoch 173: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1201, Val Acc: 0.9841
Epoch 174: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1201, Val Acc: 0.9841
Epoch 175: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1202, Val Acc: 0.9841
Epoch 176: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1202, Val Acc: 0.9841
Epoch 177: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1203, Val Acc: 0.9841
Epoch 178: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1203, Val Acc: 0.9841
Epoch 179: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1203, Val Acc: 0.9841
Epoch 180: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1204, Val Acc: 0.9841
Epoch 181: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1204, Val Acc: 0.9841
Epoch 182: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1205, Val Acc: 0.9841
Epoch 183: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1205, Val Acc: 0.9841
Epoch 184: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1206, Val Acc: 0.9841
Epoch 185: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1206, Val Acc: 0.9841
Epoch 186: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1206, Val Acc: 0.9841
Epoch 187: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1207, Val Acc: 0.9841
Epoch 188: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1207, Val Acc: 0.9841
Epoch 189: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1208, Val Acc: 0.9841
Epoch 190: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1208, Val Acc: 0.9841
Epoch 191: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1208, Val Acc: 0.9841
Epoch 192: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1209, Val Acc: 0.9841
Epoch 193: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1209, Val Acc: 0.9841
Epoch 194: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1210, Val Acc: 0.9841
Epoch 195: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1210, Val Acc: 0.9841
Epoch 196: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1210, Val Acc: 0.9841
Epoch 197: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1211, Val Acc: 0.9841
Epoch 198: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1211, Val Acc: 0.9841
Epoch 199: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1211, Val Acc: 0.9841
Epoch 200: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1212, Val Acc: 0.9841
Epoch 201: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1212, Val Acc: 0.9841
Epoch 202: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1213, Val Acc: 0.9841
Epoch 203: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1213, Val Acc: 0.9841
Epoch 204: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1213, Val Acc: 0.9841
Epoch 205: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1214, Val Acc: 0.9841
Epoch 206: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1214, Val Acc: 0.9841
Epoch 207: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1215, Val Acc: 0.9841
Epoch 208: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1215, Val Acc: 0.9841
Epoch 209: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1215, Val Acc: 0.9841
Epoch 210: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1216, Val Acc: 0.9841
Epoch 211: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1216, Val Acc: 0.9841
Epoch 212: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1216, Val Acc: 0.9841
Epoch 213: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1217, Val Acc: 0.9841
Epoch 214: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1217, Val Acc: 0.9841
Epoch 215: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1217, Val Acc: 0.9841
Epoch 216: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1218, Val Acc: 0.9841
Epoch 217: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1218, Val Acc: 0.9841
Epoch 218: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1218, Val Acc: 0.9841
Epoch 219: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1219, Val Acc: 0.9841
Epoch 220: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1219, Val Acc: 0.9842
Epoch 221: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1219, Val Acc: 0.9841
Epoch 222: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1220, Val Acc: 0.9841
Epoch 223: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1220, Val Acc: 0.9841
